path,reason,possible_categories,evidence
sw_plc_cep/pkt_bdroid.dds,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_bdroid.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_bdroid.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_belt01.dds,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_belt01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_bones.dds,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_bones.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_bones.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_cadav01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_cadav01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_cadav02.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_cadav02.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_cadav03.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_cadav03.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_cadav04.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_cadav04.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_cadav05.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_cadav05.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_cage.dds,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_cage.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_cage.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_cage01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_cage01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_carptkt1.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_carptkt1.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_chairkt1.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_chairkt1.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_chairkt2.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_chairkt2.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_chairkt3.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_chairkt3.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_chairkt4.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_chairkt4.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_chope02.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_cht01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_cht01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_cjar2.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_cjar2.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_cjar3.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_cjar3.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_cjar4.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_cjar4.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_cjar5.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_cjar5.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_combed.dds,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_combed.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_combed.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_combi01.dds,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_combi01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_combi01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_compnl.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_compnl.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_compnlb.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_compnlb.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_cont01.dds,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_cont01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_cont01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_cont02.dds,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_cont02.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_cont02.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_cont03.dds,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_cont03.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_cont03.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_contf01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_contf01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_contf02.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_contf02.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_cputrcon.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_cputrcon.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_crps01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_crps01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_crps02.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_crps02.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_crps03.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_crps03.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_crps04.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_crps04.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_crps05.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_crps05.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_crps06.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_crps06.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_crps07.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_crps07.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_crps08.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_crps08.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_czsign.dds,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_czsign.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_czsign.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_dbed.dds,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_dbed.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/pkt_dbed.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
